filename,species,status
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/40.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/41.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/42.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/43.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/44.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/46.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/48.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/50.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_001.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_002.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_003.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_004.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_005.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_006.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_007.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_008.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_009.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_010.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_011.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_012.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_013.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_014.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_015.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_016.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_017.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_018.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_019.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_020.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_021.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_022.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_023.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_024.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_025.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_026.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_027.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_028.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_029.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_030.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Garza_blanca/imagen_031.jpg,garza blanca,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/10.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/11.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/14.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/16.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/18.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/2.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/20.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/26.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/27.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/3.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/31.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/32.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/35.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/36.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/38.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/39.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/43.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/47.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/48.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/5.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/50.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/6.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/7.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/9.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_001.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_002.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_003.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_004.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_005.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_006.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_007.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_008.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_009.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_010.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_011.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_014.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_015.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_016.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_017.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_018.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_019.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_020.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_021.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_022.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_024.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_025.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_026.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_027.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_azulamarilla_peligro/imagen_028.jpg,guacamaya azulamarilla,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/1.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/11.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/13.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/16.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/19.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/2.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/21.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/22.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/24.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/25.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/27.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/3.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/30.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/31.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/32.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/34.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/36.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/37.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/39.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/4.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/41.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/43.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/44.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/45.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/49.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/7.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_001.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_002.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_003.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_004.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_005.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_006.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_007.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_008.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_009.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_010.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_011.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_012.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_013.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_014.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_015.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_016.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_017.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_018.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_019.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_020.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_021.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_022.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_023.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_024.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_025.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_026.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_027.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_028.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guacamaya_roja_peligro/imagen_029.jpg,guacamaya roja,1
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/1.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/10.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/11.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/13.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/16.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/18.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/20.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/21.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/22.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/25.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/3.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/33.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/36.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/39.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/4.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/40.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/46.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/47.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/5.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/9.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_001.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_002.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_003.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_004.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_005.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_006.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_007.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_008.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_009.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_010.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_011.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_012.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_013.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_014.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_015.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_016.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_017.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_018.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_019.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_020.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_021.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_022.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_023.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_024.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_025.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_026.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_027.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_028.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_029.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Guatin/imagen_030.jpg,guatin,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/10.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/11.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/12.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/14.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/15.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/17.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/18.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/21.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/22.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/24.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/26.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/27.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/29.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/3.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/33.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/37.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/4.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/42.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/44.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/46.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/7.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/8.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/9.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_001.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_002.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_003.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_004.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_005.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_006.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_007.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_008.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_009.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_010.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_011.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_012.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_013.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_014.jpg,hormiguero gigante,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Hormiguero_gigante/imagen_015.jpg,hormiguero gigante,0
